sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {1},rkt.dynamics._SBII[1] {1},rkt.dynamics._SBII[2] {1},rkt.dynamics._VBII[0] {1},rkt.dynamics._VBII[1] {1},rkt.dynamics._VBII[2] {1},rkt.dynamics.thtbdx {degree}
               328.5,   121.9319129515486,   22.24949934106507,   248668.0452526473,   1690.264673592719,   5464500.517043829,  -2799654.603201226,     2485031.2256399,   1402.963146625439,   885.9026006368011,   322.2819544921815,   42.65215832267645
               328.6,   121.9328287021099,   22.24948260494366,    248758.390325319,   1689.904364010289,   5464640.781616006,  -2799565.991386674,   2485063.438296287,   1402.328094707162,   886.3336132535069,    321.971117203057,   42.62517876138778
               328.7,   121.9337445029332,   22.24946585805184,     248848.65615879,   1689.543066556547,   5464780.982622187,   -2799477.33649408,   2485095.619852091,    1401.69182676742,   886.7641612548537,   321.6599428537697,   42.59817770602061
               328.8,   121.9346603540778,    22.2494491004015,   248938.8426602446,   1689.180781354993,   5464921.119940779,   -2799388.63856997,   2485127.770273619,   1401.054342976496,   887.1942434074837,   321.3484317534248,   42.57115512887636
               328.9,   121.9355762537681,   22.24943233200457,   249028.9497369463,   1688.817508531404,   5465061.193450208,  -2799299.897660987,   2485159.889527212,   1400.415643507668,   887.6238584775084,   321.0365842123354,   42.54411100551899
                 329,   121.9364922020612,     22.249415552873,   249118.9772962173,   1688.453248213843,   5465201.203028913,  -2799211.113813903,   2485191.977579243,   1399.775728537224,   888.0530052305076,   320.7244005419977,    42.5170453101424
               329.1,   121.9374081971788,   22.24939876301883,   249208.9252454611,   1688.088000532651,   5465341.148555354,   -2799122.28707561,   2485224.034396113,   1399.134598244466,   888.4816824315292,   320.4118810550871,   42.48995801775013
               329.2,   121.9383242391796,   22.24938196245408,   249298.7934921384,   1687.721765620454,   5465481.029908005,  -2799033.417493127,   2485256.059944256,    1398.49225281171,   888.9098888450926,   320.0990260654598,   42.46284910376349
               329.3,   121.9392403262789,   22.24936515119087,   249388.5819437969,   1687.354543612163,   5465620.846965366,  -2798944.505113594,   2485288.054190137,   1397.848692424294,   889.3376232351906,   319.7858358881506,   42.43571854408124
               329.4,   121.9401564585362,   22.24934832924132,    249478.290508044,   1686.986334644976,   5465760.599605946,  -2798855.549984274,   2485320.017100256,   1397.203917270584,   889.7648843652879,   319.4723108393784,   42.40856631510988
               329.5,   121.9410726341675,   22.24933149661759,   249567.9190925667,   1686.617138858372,   5465900.287708282,  -2798766.552152555,   2485351.948641139,   1396.557927542448,   890.1916709980546,   319.1584512351771,   42.38139239382498
               329.6,   121.9419888532258,   22.24931465333191,   249657.4676051112,   1686.246956394118,   5466039.911150925,  -2798677.511665951,   2485383.848779345,   1395.910723435367,   890.6179818953109,   318.8442573911297,   42.35419675781667
               329.7,   121.9429051139287,   22.24929779939653,   249746.9359535147,   1685.875787396282,   5466179.469812447,  -2798588.428572095,    2485415.71748147,   1395.262305146283,   891.0438158192632,   318.5297296284294,    42.3269793853807
               329.8,   121.9438214163267,   22.24928093482373,    249836.324045673,   1685.503632011225,   5466318.963571439,  -2798499.302918747,   2485447.554714136,   1394.612672875142,   891.4691715316295,   318.2148682695291,   42.29974025565534
               329.9,    121.944737758636,   22.24926405962586,    249925.631789553,   1685.130490387603,   5466458.392306513,  -2798410.134753789,   2485479.360443999,   1393.961826825008,   891.8940477935744,   317.8996736378384,   42.27247934875266
                 330,    121.945654140906,   22.24924717381528,   250014.8590932088,   1684.756362676364,   5466597.755896303,   -2798320.92412523,    2485511.13463775,   1393.309767201963,   892.3184433657659,   317.5841460580162,   42.24519664583818
               330.1,   121.9465705613481,   22.24923027740445,   250104.0058647543,   1684.381249030747,   5466737.054219458,  -2798231.671081201,   2485542.877262109,   1392.656494215654,    892.742357008065,   317.2682858544607,   42.21789212918595
               330.2,   121.9474870200134,   22.24921337040578,   250193.0720123844,   1684.005149606289,   5466876.287154658,  -2798142.375669954,    2485574.58828383,   1392.002008078233,   893.1657874801294,    316.952093354293,   42.19056578219675
               330.3,   121.9484035151141,   22.24919645283181,   250282.0574443638,   1683.628064560825,   5467015.454580593,  -2798053.037939871,   2485606.267669701,   1391.346309004875,   893.5887335411226,   316.6355688859223,   42.16321758942448
               330.4,   121.9493200462355,   22.24917952469504,   250370.9620690374,   1683.249994054479,   5467154.556375984,  -2797963.657939454,   2485637.915386538,   1390.689397214061,   894.0111939495519,   316.3187127782527,   42.13584753698516
               330.5,    121.950236612964,    22.2491625860081,   250459.7857948178,    1682.87093824967,   5467293.592419569,   -2797874.23571733,   2485669.531401198,   1390.031272928073,   894.4331674629892,   316.0015253593057,   42.10845561039719
               330.6,   121.9511532135118,   22.24914563678359,   250548.5285302009,   1682.490897311109,   5467432.562590113,  -2797784.771322251,   2485701.115680563,   1389.371936372806,   894.8546528381829,   315.6840069567625,    42.0810417992105
               330.7,   121.9520698479217,   22.24912867703418,   250637.1901837466,   1682.109871405816,   5467571.466766395,  -2797695.264803093,   2485732.668191553,   1388.711387776425,   895.2756488318308,   315.3661579017502,   42.05360609062298
               330.8,   121.9529865144003,   22.24911170677261,   250725.7706640977,    1681.72786070311,   5467710.304827222,  -2797605.716208856,   2485764.188901119,   1388.049627370021,   895.6961542002217,   315.0479785269811,   42.02614847631598
               330.9,    121.953903212993,   22.24909472601154,   250814.2698799791,   1681.344865374615,   5467849.076651432,  -2797516.125588667,   2485795.677776245,   1387.386655387741,   896.1161676991587,   314.7294691664152,   41.99866894572705
                 331,   121.9548199419012,   22.24907773476384,   250902.6877401788,   1680.960885594264,   5467987.782117872,  -2797426.492991773,    2485827.13478395,   1386.722472066806,   896.5356880839615,   314.4106301552094,   41.97116749292543
               331.1,   121.9557367011698,   22.24906073304229,   250991.0241535725,   1680.575921538294,   5468126.421105424,  -2797336.818467548,   2485858.559891285,   1386.057077647514,   896.9547141094661,   314.0914618297132,   41.94364410989532
               331.2,   121.9566534890033,   22.24904372085979,   251079.2790291011,   1680.189973385251,   5468264.993492989,  -2797247.102065491,   2485889.953065337,   1385.390472373243,   897.3732445300263,   313.7719645274678,   41.91609879342055
               331.3,   121.9575703054384,    22.2490266982292,   251167.4522757949,   1679.803041315989,   5468403.499159494,  -2797157.343835223,   2485921.314273221,   1384.722656490456,   897.7912780995196,   313.4521385872063,   41.88853153837379
               331.4,   121.9584871486791,   22.24900966516354,   251255.5438027531,   1679.415125513674,   5468541.937983891,  -2797067.543826493,   2485952.643482096,   1384.053630248702,   898.2088135713478,   313.1319843488538,   41.86094234460867
               331.5,   121.9594040187643,   22.24899262167576,   251343.5535191605,   1679.026226163782,   5468680.309845157,  -2796977.702089171,   2485983.940659147,   1383.383393900619,   898.6258496984447,   312.8115021535266,   41.83333121026244
               331.6,   121.9603209138931,   22.24897556777889,     251431.48133427,   1678.636343454108,   5468818.614622293,  -2796887.818673259,   2486015.205771594,   1382.711947701946,   899.0423852332682,   312.4906923435376,   41.80569813864408
               331.7,   121.9612378341039,   22.24895850348602,   251519.3271574192,   1678.245477574752,   5468956.852194326,  -2796797.893628873,   2486046.438786693,   1382.039291911507,   899.4584189278193,   312.1695552623876,   41.77804313154943
               331.8,    121.962154777594,   22.24894142881027,   251607.0908980248,   1677.853628718138,   5469095.022440311,  -2796707.927006261,   2486077.639671735,   1381.365426791229,   899.8739495336357,    311.848091254772,   41.75036619616856
               331.9,   121.9630717443992,   22.24892434376475,   251694.7724655829,      1677.460797079,    5469233.12523933,  -2796617.918855797,   2486108.808394044,   1380.690352606484,   900.2889758016028,   311.5263006656069,   41.72266733840903
                 332,   121.9639887327186,   22.24890724836272,    251782.371769662,   1677.066982854389,   5469371.160470488,  -2796527.869227975,   2486139.944920979,   1380.014069626241,   900.7034964818712,   311.2041838396063,   41.69494656980941
               332.1,   121.9649057425825,   22.24889014261737,   251869.8887199201,   1676.672186243687,   5469509.128012919,  -2796437.778173416,   2486171.049219934,   1379.336578121127,   901.1175103249736,   310.8817411267608,   41.66720390090149
               332.2,   121.9658227721883,     22.248873026542,   251957.3232260933,   1676.276407448594,   5469647.027745787,  -2796347.645742866,   2486202.121258339,   1378.657878365259,    901.531016080783,   310.5589728771657,   41.63943934818332
               332.3,   121.9667398215686,   22.24885590014993,   252044.6751979887,   1675.879646673136,   5469784.859548277,  -2796257.471987199,   2486233.161003657,    1377.97797063582,   901.9440124987614,    310.235879442235,   41.61165292749935
               332.4,   121.9676568889169,   22.24883876345453,    252131.944545499,   1675.481904123661,   5469922.623299606,  -2796167.256957408,   2486264.168423387,   1377.296855213311,   902.3564983278198,   309.9124611740062,   41.58384466100369
               332.5,   121.9685739742626,   22.24882161646918,   252219.1311786063,   1675.083180008841,    5470060.31887902,  -2796077.000704615,   2486295.143485062,   1376.614532381299,   902.7684723164625,   309.5887184258349,   41.55601457052344
               332.6,   121.9694910757999,   22.24880445920734,   252306.2350073606,   1674.683474539677,   5470197.946165794,  -2795986.703280068,   2486326.086156252,    1375.93100242642,   903.1799332127961,   309.2646515524209,    41.5281626840875
               332.7,   121.9704081935559,    22.2487872916825,   252393.2559419041,   1674.282787929497,   5470335.505039228,  -2795896.364735138,   2486356.996404565,   1375.246265638307,   903.5908797645737,   308.9402609100085,   41.50028903142074
               332.8,   121.9713253257225,    22.2487701139082,   252480.1938924547,   1673.881120393959,   5470472.995378654,  -2795805.985121322,    2486387.87419764,   1374.560322310002,   904.0013107189659,   308.6155468552238,   41.47239364623852
               332.9,   121.9722424723275,   22.24875292589801,   252567.0487693138,   1673.478472151049,   5470610.417063431,  -2795715.564490244,   2486418.719503154,   1373.873172737532,    904.411224822808,   308.2905097462886,   41.44447656598287
                 333,   121.9731596315595,   22.24873572766553,   252653.8204828631,   1673.074843421089,   5470747.769972952,  -2795625.102893651,   2486449.532288818,   1373.184817219976,   904.8206208225682,   307.9651499428236,   41.41653783199887
               333.1,   121.9740768034425,    22.2487185192244,   252740.5089435754,   1672.670234426733,   5470885.053986638,  -2795534.600383413,   2486480.312522383,   1372.495256059635,   905.2294974642583,   307.6394678053879,   41.38857748972541
               333.2,   121.9749939861683,   22.24870130058837,   252827.1140619954,   1672.264645392963,   5471022.268983937,  -2795444.057011532,   2486511.060171633,   1371.804489562749,   905.6378534930337,   307.3134636934584,   41.36059558887798
               333.3,   121.9759111797568,   22.24868407177112,   252913.6357487626,   1671.858076547105,   5471159.414844334,  -2795353.472830132,   2486541.775204388,    1371.11251803826,   906.0456876539018,   306.9871379689027,   41.33259218366055
               333.4,   121.9768283823966,   22.24866683278646,   253000.0739145847,   1671.450528118825,   5471296.491447339,  -2795262.847891462,   2486572.457588505,   1370.419341798038,   906.4529986916109,   306.6604909953655,   41.30456733300606
               333.5,   121.9777455941086,    22.2486495836482,   253086.4284702661,    1671.04200034013,   5471433.498672497,  -2795172.182247894,   2486603.107291877,   1369.724961157059,   906.8597853505527,   306.3335231377524,   41.27652110084957
               333.6,   121.9786628130782,   22.24863232437022,   253172.6993266912,   1670.632493445374,   5471570.436399383,  -2795081.475951932,   2486633.724282435,   1369.029376433429,   907.2660463747584,   306.0062347621651,   41.24845355642995
               333.7,   121.9795800393277,   22.24861505496639,   253258.8863948351,   1670.222007671255,   5471707.304507607,  -2794990.729056203,   2486664.308528143,   1368.332587948391,   907.6717805079073,   305.6786262358887,   41.22036477459744
               333.8,   121.9804972710371,   22.24859777545067,   253344.9895857498,   1669.810543256817,   5471844.102876808,  -2794899.941613457,   2486694.859997009,   1367.634596026316,   908.0769864933368,   305.3506979273884,   41.19225483615825
               333.9,   121.9814145082271,   22.24858048583704,   253431.0088105723,   1669.398100443467,   5471980.831386657,  -2794809.113676572,   2486725.378657069,   1366.935400994728,   908.4816630740399,   305.0224502063172,   41.16412382821414
                 334,   121.9823317490793,   22.24856318613954,   253516.9439805299,   1668.984679474952,   5472117.489916864,  -2794718.245298552,   2486755.864476402,    1366.23500318427,   908.8858089926941,   304.6938834434987,   41.13597184455771
               334.1,   121.9832489931537,   22.24854587637224,   253602.7950069346,   1668.570280597381,   5472254.078347162,  -2794627.336532526,   2486786.317423123,   1365.533402928731,   909.2894229916595,   304.3649980109348,   41.10779898648159
               334.2,   121.9841662400046,   22.24852855654924,   253688.5618011821,   1668.154904059218,   5472390.596557328,  -2794536.387431748,   2486816.737465382,    1364.83060056503,   909.6925038129934,   304.0357942818009,   41.07960536110122
               334.3,    121.985083487813,   22.24851122668469,   253774.2442747578,   1667.738550111292,   5472527.044427166,  -2794445.398049599,    2486847.12457137,   1364.126596433226,   910.0950501984615,   303.7062726304428,   41.05139108646532
               334.4,   121.9860007365939,   22.24849388679276,   253859.8423392316,   1667.321219006793,   5472663.421836517,  -2794354.368439586,    2486877.47870931,    1363.42139087651,   910.4970608895517,   303.3764334323745,   41.02315628567881
               334.5,    121.986917984526,   22.24847653688774,   253945.3559062611,   1666.902911001279,   5472799.728665256,  -2794263.298655341,    2486907.79984747,    1362.71498424121,   910.8985346274859,   303.0462770642742,   40.99490109420893
               334.6,   121.9878352316221,   22.24845917698386,   254030.7848875904,   1666.483626352679,   5472935.964793293,  -2794172.188750622,    2486938.08795415,   1362.007376876782,   911.2994701532364,   302.7158039039819,   40.96662565364468
               334.7,   121.9887524760582,   22.24844180709549,   254116.1291950541,   1666.063365321293,    5473072.13010057,  -2794081.038779315,   2486968.342997691,   1361.298569135814,   911.6998662075391,   302.3850143304942,   40.93833011906997
               334.8,   121.9896697178448,   22.24842442723694,   254201.3887405694,     1665.6421281698,    5473208.22446707,  -2793989.848795427,   2486998.564946469,   1360.588561374022,   912.0997215309114,   302.0539087239615,   40.91001465290455
               334.9,   121.9905869551606,   22.24840703742264,   254286.5634361468,   1665.219915163261,   5473344.247772806,  -2793898.618853095,   2487028.753768902,   1359.877353950256,   912.4990348636634,   301.7224874656712,    40.8816794323576
                 335,    121.991504188012,   22.24838963766701,   254371.6531938845,   1664.796726569112,   5473480.199897833,  -2793807.349006584,    2487058.90943344,   1359.164947226955,   912.8978049456543,   301.3907509366989,   40.85332464334282
               335.1,   121.9924214145746,   22.24837222798455,   254456.6579259662,   1664.372562657189,   5473616.080722237,  -2793716.039310278,   2487089.031908578,   1358.451341569017,   913.2960305169566,   301.0586995211539,   40.82495048803848
               335.2,   121.9933386348555,   22.24835480838981,   254541.5775446678,   1663.947423699719,   5473751.890126144,  -2793624.689818694,   2487119.121162848,    1357.73653734451,   913.6937103174688,    300.726333604108,   40.79655717891845
               335.3,   121.9942558470273,   22.24833737889732,   254626.4119623573,   1663.521309971326,   5473887.627989715,  -2793533.300586471,   2487149.177164816,   1357.020534924692,   914.0908430869239,   300.3936535715373,   40.76814494641405
               335.4,   121.9951730510972,   22.24831993952172,   254711.1610914879,   1663.094221749037,   5474023.294193152,  -2793441.871668375,   2487179.199883092,   1356.303334683872,   914.4874275649864,   300.0606598106779,   40.73971403305522
               335.5,   121.9960902452368,   22.24830249027764,   254795.8248446016,   1662.666159312289,   5474158.888616688,    -2793350.4031193,   2487209.189286321,    1355.58493699948,    914.883462491239,   299.7273527098196,   40.71126470125469
               335.6,   121.9970074294489,   22.24828503117979,   254880.4031343348,    1662.23712294293,   5474294.411140598,  -2793258.894994261,    2487239.14534319,    1354.86534225214,   915.2789466051602,   299.3937326580667,   40.68279722757511
               335.7,   121.9979246019034,   22.24826756224293,   254964.8958734125,   1661.807112925229,   5474429.861645199,  -2793167.347348403,   2487269.068022422,   1354.144550825534,   915.6738786462288,   299.0598000456947,   40.65431191065623
               335.8,   121.9988417626063,   22.24825008348179,   255049.3029746525,   1661.376129545882,    5474565.24001084,  -2793075.760236999,   2487298.957292781,   1353.422563106343,    916.068257353983,   298.7255552642758,   40.62580906562359
               335.9,   121.9997589097212,   22.24823259491122,   255133.6243509613,   1660.944173094017,   5474700.546117908,  -2792984.133715442,    2487328.81312307,   1352.699379484366,   916.4620814679821,   298.3909987063184,    40.5972890321955
                 336,   122.0006760432526,   22.24821509654607,   255217.8599153357,   1660.511243861204,   5474835.779846837,  -2792892.467839257,   2487358.635482131,   1351.975000352472,   916.8553497278638,   298.0561307653529,   40.56875216926646
               336.1,   122.0015931613658,   22.24819758840126,   255302.0095808683,    1660.07734214146,   5474970.941078091,  -2792800.762664091,   2487388.424338843,   1351.249426106577,   917.2480608733889,   297.7209518359564,   40.54019886320157
               336.2,   122.0025102640637,   22.24818007049175,   255386.0732607376,    1659.64246823126,    5475106.02969218,  -2792709.018245718,   2487418.179662131,   1350.522657145656,   917.6402136444707,   297.3854623136729,   40.51162952263169
               336.3,   122.0034273495062,    22.2481625428325,   255470.0508682262,   1659.206622429544,   5475241.045569656,  -2792617.234640039,   2487447.901420953,   1349.794693871708,   918.0318067812292,   297.0496625950472,   40.48304458655275
               336.4,    122.004344417697,   22.24814500543853,   255553.9423166979,    1658.76980503773,   5475375.988591108,  -2792525.411903081,   2487477.589584311,   1349.065536689709,   918.4228390240607,   296.7135530777135,   40.45444452148317
               336.5,    122.005261466796,   22.24812745832496,   255637.7475196104,   1658.332016359721,   5475510.858637162,  -2792433.550090994,   2487507.244121242,   1348.335186007568,   918.8133091137043,   296.3771341604465,   40.42582982557691
               336.6,    122.006178496804,   22.24810990150686,   255721.4663905213,   1657.893256701919,    5475645.65558849,   -2792341.64926006,   2487536.865000828,    1347.60364223619,   919.2032157912512,   296.0404062429182,   40.39720103032116
               336.7,   122.0070955058783,   22.24809233499942,   255805.0988430753,   1657.453526373234,   5475780.379325803,  -2792249.709466683,    2487566.45219219,   1346.870905789605,   919.5925577981199,    295.703369725253,   40.36855870282583
               336.8,   122.0080124940175,   22.24807475881783,   255888.6447910126,   1657.012825685102,   5475915.029729855,  -2792157.730767389,   2487596.005664488,   1346.136977084522,   919.9813338763634,   295.3660250092085,   40.33990344827276
               336.9,   122.0089294593816,   22.24805717297733,   255972.1041481672,   1656.571154951495,   5476049.606681442,  -2792065.713218837,    2487625.52538692,   1345.401856540642,   920.3695427685465,   295.0283724971901,   40.31123591257052
                 337,    122.009846401965,   22.24803957749317,    256055.476828468,   1656.128514488935,     5476184.1100614,  -2791973.656877807,   2487655.011328728,   1344.665544580643,   920.7571832178161,   294.6904125922057,   40.28255678518654
               337.1,    122.010763319924,   22.24802197238074,   256138.7627459355,   1655.684904616518,   5476318.539750609,  -2791881.561801206,   2487684.463459194,   1343.928041629964,   921.1442539680888,   294.3521456983631,   40.25386680222084
               337.2,   122.0116802132563,   22.24800435765535,   256221.9618146876,   1655.240325655921,   5476452.895629991,  -2791789.428046069,   2487713.881747636,   1343.189348116842,      921.5307537641,   294.0135722206407,   40.22516674968718
               337.3,   122.0125970801133,   22.24798673333243,   256305.0739489375,   1654.794777931432,   5476587.177580512,  -2791697.255669551,   2487743.266163419,   1342.449464472293,    921.916681351491,   293.6746925648241,   40.19645746707885
               337.4,   122.0135139204914,   22.24796909942744,   256388.0990629876,   1654.348261769961,   5476721.385483179,  -2791605.044728938,   2487772.616675945,   1341.708391130071,    922.302035476912,   293.3355071374656,   40.16773985118273
               337.5,   122.0144307325445,   22.24795145595586,   256471.0370712411,   1653.900777501071,   5476855.519219046,  -2791512.795281637,   2487801.933254656,   1340.966128526631,   922.6868148881333,   292.9960163458488,   40.13901486020507
               337.6,   122.0153475162602,   22.24793380293321,   256553.8878881978,   1653.452325456993,   5476989.578669208,  -2791420.507385183,   2487831.215869036,   1340.222677101081,   923.0710183341668,   292.6562205979464,   40.11028351821643
               337.7,   122.0162642697959,   22.24791614037511,   256636.6514284452,   1653.002905972662,   5477123.563714802,  -2791328.181097235,   2487860.464488611,   1339.478037295137,   923.4546445653931,    292.316120302379,   40.08154691994498
               337.8,   122.0171809926791,   22.24789846829714,   256719.3276066752,   1652.552519385736,   5477257.474237016,  -2791235.816475576,   2487889.679082945,   1338.732209553065,    923.837692333707,    291.975715868364,   40.05280623637908
               337.9,    122.018097684442,   22.24788078671497,   256801.9163376708,   1652.101166036633,    5477391.31011708,  -2791143.413578116,   2487918.859621646,   1337.985194321622,   924.2201603926675,   291.6350077056667,   40.02406271821463
                 338,   122.0190143432312,   22.24786309564429,   256884.4175363109,    1651.64884626856,   5477525.071236261,  -2791050.972462887,   2487948.006074361,   1337.236992049999,   924.6020474976643,   291.2939962245435,   39.99531770657222
               338.1,   122.0199309691877,   22.24784539509849,   256966.8311310168,   1651.196194237482,   5477658.757494349,   -2790958.49317947,   2487977.118415589,    1336.48817132794,   924.9836163906192,   290.9528298088456,   39.96657240086051
               338.2,   122.0208475612532,   22.24782768508075,   257049.1571083013,   1650.743910756981,   5477792.368870848,  -2790865.975740506,   2488006.196640613,   1335.739360243051,   925.3651584166569,   290.6116721455837,   39.93782706538563
               338.3,    122.021764120384,   22.24780996559145,   257131.3954703026,   1650.291996082005,   5477925.905366721,  -2790773.420148683,    2488035.24075031,   1334.990558775858,   925.7466735873361,    290.270523225546,   39.90908169848085
               338.4,   122.0226806456973,   22.24779223663102,   257213.5462191552,   1649.840450467588,   5478059.366982926,  -2790680.826406684,    2488064.25074555,    1334.24176690689,   926.1281619142123,   289.9293830395218,   39.88033630188535
               338.5,   122.0235971381469,   22.24777449819988,   257295.6093569901,   1649.389274168852,   5478192.753720422,  -2790588.194517194,   2488093.226627208,   1333.492984616674,   926.5096234088386,   289.5882515783022,   39.85159087393255
               338.6,   122.0245135968506,   22.24775675029842,   257377.5848859474,   1648.938467441003,    5478326.06558017,  -2790495.524482897,   2488122.168396156,   1332.744211885743,   926.8910580827632,   289.2471288326788,   39.82284541636194
               338.7,   122.0254300227672,   22.24773899292705,   257459.4728081524,   1648.488030539334,   5478459.302563119,  -2790402.816306471,   2488151.076053265,   1331.995448694629,   927.2724659475319,    288.906014793445,   39.79409992750701
               338.8,    122.026346415008,   22.24772122608618,   257541.2731257314,   1648.037963719223,   5478592.464670226,    -2790310.0699906,   2488179.949599405,   1331.246695023865,   927.6538470146876,   288.5649094513952,   39.76535440910755
               338.9,   122.0272627745327,   22.24770344977622,   257622.9858408105,   1647.588267236134,    5478725.55190244,  -2790217.285537962,   2488208.789035446,   1330.497950853988,   928.0352012957692,   288.2238127973254,   39.73660885949877
                 339,   122.0281791004566,   22.24768566399757,    257704.610955514,   1647.138941345614,   5478858.564260713,  -2790124.462951235,   2488237.594362255,   1329.749216165535,   928.4165288023124,   287.8827248220322,   39.70786328041594
               339.1,    122.029095393736,   22.24766786875062,   257786.1484719589,   1646.689986303293,    5478991.50174599,  -2790031.602233095,   2488266.365580699,   1329.000490939046,   928.7978295458503,   287.5416455163142,   39.67911767019768
               339.2,   122.0300116534878,   22.24765006403578,   257867.5983922686,   1646.241402364886,   5479124.364359217,  -2789938.703386218,   2488295.102691647,   1328.251775155062,   929.1791035379118,   287.2005748709705,   39.65037203058237
               339.3,   122.0309278806661,   22.24763224985346,   257948.9607185498,   1645.793189786192,   5479257.152101336,   -2789845.76641328,   2488323.805695962,   1327.503068794126,   929.5603507900229,   286.8595128768018,   39.62162635990495
               339.4,   122.0318440743901,   22.24761442620405,   258030.2354529221,   1645.345348823089,    5479389.86497329,  -2789752.791316953,    2488352.47459451,   1326.754371836781,   929.9415713137065,   286.5184595246103,   39.59288065990189
               339.5,   122.0327602356138,   22.24759659308796,    258111.422597494,    1644.89787973154,   5479522.502976016,   -2789659.77809991,   2488381.109388155,   1326.005684263574,   930.3227651204821,   286.1774148051992,    39.5641349289142
               339.6,   122.0336763634549,   22.24757875050558,    258192.522154374,   1644.450782767588,   5479655.066110454,  -2789566.726764821,   2488409.710077759,   1325.257006055052,    930.703932221866,   285.8363787093728,   39.53538916867547
               339.7,   122.0345924588664,   22.24756089845728,   258273.5341256717,   1644.004058187357,   5479787.554377539,  -2789473.637314358,   2488438.276664185,   1324.508337191765,   931.0850726293713,   285.4953512279366,   39.50664337752711
               339.8,   122.0355085209695,    22.2475430369435,   258354.4585134853,   1643.557706247051,   5479919.967778204,  -2789380.509751187,   2488466.809148293,   1323.759677654262,   931.4661863545075,   285.1543323516976,   39.47789755720209
               339.9,   122.0364245507171,    22.2475251659646,   258435.2953199195,   1643.111727202957,    5480052.30631338,  -2789287.344077977,   2488495.307530944,   1323.011027423098,   931.8472734087809,   284.8133220714639,   39.44915170604104
                 340,   122.0373405472262,   22.24750728552099,   258516.0445470717,   1642.666121311437,   5480184.569983997,  -2789194.140297395,   2488523.771812994,   1322.262386478825,    932.228333803695,   284.4723203780447,     39.420405825356
               340.1,   122.0382565114522,   22.24748939561304,   258596.7061970402,   1642.220888828935,   5480316.758790985,  -2789100.898412106,   2488552.201995306,      1321.513754802,   932.6093675507498,   284.1313272622511,    39.3916599147605
               340.2,   122.0391724425138,   22.24747149624116,   258677.2802719185,   1641.776030011973,   5480448.872735267,  -2789007.618424772,   2488580.598078734,   1320.765132373179,   932.9903746614419,   283.7903427148945,   39.36291397429019
               340.3,   122.0400883413638,   22.24745358740573,   258757.7667737966,   1641.331545117151,   5480580.911817765,  -2788914.300338059,   2488608.960064135,   1320.016519172922,   933.3713551472644,    283.449366726788,   39.33416800398543
               340.4,   122.0410042071225,   22.24743566910714,   258838.1657047672,   1640.887434401147,   5480712.876039405,  -2788820.944154629,   2488637.287952364,    1319.26791518179,   933.7523090197078,   283.1083992887458,   39.30542200388341
               340.5,   122.0419200407405,   22.24741774134577,   258918.4770669173,   1640.443698120715,   5480844.765401106,  -2788727.549877143,   2488665.581744278,   1318.519320380345,   934.1332362902589,   282.7674403915833,   39.27667597402321
               340.6,   122.0428358413388,   22.24739980412198,    258998.700862335,   1640.000336532686,   5480976.579903788,   -2788634.11750826,   2488693.841440727,    1317.77073474915,   934.5141369704015,   282.4264900261175,    39.2479299144422
               340.7,   122.0437516098727,   22.24738185743621,   259078.8370930953,   1639.557349893968,   5481108.319548364,  -2788540.647050636,   2488722.067042567,   1317.022158268772,   934.8950110716164,   282.0855481831661,   39.21918382517647
               340.8,   122.0446673454568,    22.2473639012888,   259158.8857612852,   1639.114738461543,   5481239.984335748,   -2788447.13850693,   2488750.258550649,   1316.273590919778,   935.2758586053801,   281.7446148535484,    39.1904377062683
               340.9,   122.0455830490464,   22.24734593568015,    259238.846868977,   1638.672502492469,   5481371.574266853,  -2788353.591879801,   2488778.415965821,   1315.525032682735,    935.656679583167,   281.4036900280846,    39.1616915577562
                 341,   122.0464987197626,   22.24732796061062,   259318.7204182521,   1638.230642243879,    5481503.08934259,    -2788260.0071719,   2488806.539288936,   1314.776483538215,   936.0374740164478,   281.0627736975965,   39.13294537967492
               341.1,   122.0474143585559,   22.24730997608064,   259398.5064111762,   1637.789157972979,   5481634.529563863,  -2788166.384385884,   2488834.628520844,   1314.027943466788,   936.4182419166893,   280.7218658529065,   39.10419917206544
               341.2,   122.0483299645463,   22.24729198209052,   259478.2048498262,    1637.34804993705,   5481765.894931583,  -2788072.723524403,    2488862.68366239,   1313.279412449031,   936.7989832953567,   280.3809664848392,   39.07545293496807
               341.3,   122.0492455386878,   22.24727397864067,   259557.8157362677,   1636.907318393445,   5481897.185446653,   -2787979.02459011,   2488890.704714424,   1312.530890465518,   937.1796981639104,   280.0400755842193,   39.04670666841859
               341.4,   122.0501610800972,   22.24725596573147,   259637.3390725721,   1636.466963599589,   5482028.401109976,  -2787885.287585655,   2488918.691677789,   1311.782377496824,   937.5603865338084,   279.6991931418735,   39.01796037245889
               341.5,   122.0510765897306,   22.24723794336327,   259716.7748607974,   1636.026985812981,   5482159.541922452,  -2787791.512513688,   2488946.644553333,   1311.033873523528,   937.9410484165054,   279.3583191486294,   38.98921404712505
               341.6,   122.0519920667042,   22.24721991153648,   259796.1231030049,   1635.587385291189,    5482290.60788498,  -2787697.699376856,     2488974.5633419,    1310.28537852621,   938.3216838234525,   279.0174535953157,   38.96046769245921
